day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,GWRE,long to hedge,TWLO,108.67819426435395,1.4121386988611482,76.96,-99.0
29,GWRE,long to hedge,TWOU,150.45969577516917,2.9238184177063578,51.46,-99.0
29,GWRE,long to hedge,TWTR,205.7063866384983,6.507636401091372,31.61,-99.0
29,GWRE,long to hedge,TYL,213.99950298240805,1.157317089299703,184.91,-99.0
29,GWRE,long to hedge,ULTI,335.85452803248387,1.3752693502824775,244.21,-99.0
29,GWRE,long to hedge,VEEV,287.88662874861944,3.2306882364338394,89.11,-99.0
29,GWRE,long to hedge,VMW,287.5944668999499,1.9225514198806732,149.59,-99.0
29,GWRE,long to hedge,VRSN,26.1107877234843,0.17478270114120292,149.39,-99.0
29,GWRE,long to hedge,WDAY,283.0913873236411,2.1269074930401284,133.1,-99.0
29,GWRE,long to hedge,WEX,297.3024216034624,1.903588305823168,156.18,-99.0
29,GWRE,long to hedge,ZEN,314.18308653363835,6.065310550842439,51.8,-99.0
29,GWRE,long to hedge,ZNGA,144.7328475062283,41.470729944478016,3.49,-99.0
