day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,UAA,short to hedge,PVH,-8158.880736164159,-73.04933956633683,111.69,-99.0
29,UAA,short to hedge,SEB,-0.0,-0.0,3566.76,-99.0
29,UAA,short to hedge,SJM,-3654.716484348488,-33.227716013714776,109.99,-99.0
29,UAA,short to hedge,SKX,-60.945978566313705,-2.2834761546014875,26.69,-99.0
29,UAA,short to hedge,STZ,-0.0,-0.0,194.21,-99.0
29,UAA,short to hedge,TAP,-8226.157200280373,-128.27315141556798,64.13,-99.0
29,UAA,short to hedge,THS,-583.4864382875304,-10.873768883479881,53.66,-99.0
29,UAA,short to hedge,TSN,-1092.7759331986188,-18.54992247833337,58.91,-99.0
29,UAA,short to hedge,UA,-4038.5657354658224,-201.62584800128917,20.03,-99.0
29,UAA,short to hedge,UAA,-3930.1310772959205,-182.7967942928335,21.5,-99.0
29,UAA,short to hedge,VFC,-6078.198576662514,-76.44571219547872,79.51,-99.0
