day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,,buy to open,EGN,10000.0,142.16661927779356,70.34,-2.088706346901206
29,EGN,short to hedge,APA,-409.1525596340037,-11.355885640688417,36.03,-99.0
29,EGN,short to hedge,APC,-315.8259824892131,-5.895575555146782,53.57,-99.0
29,EGN,short to hedge,AR,-1634.6616540520042,-117.6862241938088,13.89,-99.0
29,EGN,short to hedge,CDEV,-327.1272152304424,-19.742137310225853,16.57,-99.0
29,EGN,short to hedge,CHK,-372.44232774390656,-114.24611280487932,3.26,-99.0
29,EGN,short to hedge,CLR,-460.93747826972606,-9.933997376502717,46.4,-99.0
29,EGN,short to hedge,CNX,-894.0034040141803,-64.54898223929099,13.85,-99.0
29,EGN,short to hedge,COG,-9449.012293990314,-366.5249144294148,25.78,-99.0
29,EGN,short to hedge,COP,-496.38843184209475,-7.580764078223805,65.48,-99.0
29,EGN,short to hedge,CVX,-621.6565085741296,-5.287543663980009,117.57,-99.0
29,EGN,short to hedge,CXO,-466.81098814018225,-3.4448453113436814,135.51,-99.0
29,EGN,short to hedge,DVN,-316.6598834923522,-11.099189747366008,28.53,-99.0
29,EGN,short to hedge,EGN,-506.28342301788797,-7.1976602646842185,70.34,-99.0
29,EGN,short to hedge,EOG,-454.49461936827464,-4.287685088379949,106.0,-99.0
29,EGN,short to hedge,EQT,-783.0675478296827,-44.01728768013955,17.79,-99.0
29,EGN,short to hedge,FANG,-492.5611835744869,-4.509394704517869,109.23,-99.0
29,EGN,short to hedge,HES,-513.5005203828384,-9.138646029237202,56.19,-99.0
29,EGN,short to hedge,HFC,-1665.616865962212,-27.825206581393452,59.86,-99.0
29,EGN,short to hedge,KOS,-173.11609469391036,-29.643166899642186,5.84,-99.0
29,EGN,short to hedge,MPC,-2028.0364182338712,-31.8223194450631,63.73,-99.0
29,EGN,short to hedge,MRO,-452.20391169384226,-27.55660644081915,16.41,-99.0
29,EGN,short to hedge,MUR,-535.4148124507127,-16.9542372530308,31.58,-99.0
29,EGN,short to hedge,NBL,-280.346180064204,-11.45204983922402,24.48,-99.0
29,EGN,short to hedge,NFG,-1672.9023471564033,-31.019884056302676,53.93,-99.0
29,EGN,short to hedge,NFX,-1019.9359850843825,-54.89429413801844,18.58,-99.0
29,EGN,short to hedge,OXY,-271.73044671072796,-3.769845265132186,72.08,-99.0
29,EGN,short to hedge,PBF,-1759.1666957424222,-46.51419079170868,37.82,-99.0
29,EGN,short to hedge,PE,-298.7770701003549,-13.743195496796453,21.74,-99.0
29,EGN,short to hedge,PSX,-1502.3183302211507,-16.041840151854252,93.65,-99.0
29,EGN,short to hedge,PXD,-428.49663348849003,-2.783168572931216,153.96,-99.0
29,EGN,short to hedge,QEP,-164.6479212068413,-18.355398127852986,8.97,-99.0
29,EGN,short to hedge,RRC,-1388.1998756114438,-86.27718307094119,16.09,-99.0
29,EGN,short to hedge,SM,-330.0088616616805,-15.669936451171914,21.06,-99.0
29,EGN,short to hedge,TRGP,-573.9365387234908,-12.479594231865422,45.99,-99.0
29,EGN,short to hedge,VLO,-2482.9423477325745,-31.350282168340584,79.2,-99.0
29,EGN,short to hedge,WLL,-252.55383568558173,-8.523585409570764,29.63,-99.0
29,EGN,short to hedge,WPX,-476.7055156747493,-35.02612165134087,13.61,-99.0
29,EGN,short to hedge,XEC,-319.37954348192505,-3.808484897232591,83.86,-99.0
29,EGN,short to hedge,XOG,-127.67366007161672,-18.476651240465518,6.91,-99.0
29,EGN,short to hedge,XOM,-560.6089061699338,-7.228067382283829,77.56,-99.0
29,,buy to open,FANG,10000.0,91.54994049253868,109.23,-2.194172943155147
29,FANG,short to hedge,APA,-402.7824922020621,-11.17908665562204,36.03,-99.0
29,FANG,short to hedge,APC,-310.90890997470865,-5.803787753867998,53.57,-99.0
29,FANG,short to hedge,AR,-1609.2117216990575,-115.8539756442806,13.89,-99.0
29,FANG,short to hedge,CDEV,-322.03419461802054,-19.43477336258422,16.57,-99.0
29,FANG,short to hedge,CHK,-366.64379933103237,-112.46742310767864,3.26,-99.0
29,FANG,short to hedge,CLR,-453.7611750807303,-9.779335669843325,46.4,-99.0
29,FANG,short to hedge,CNX,-880.0847278777051,-63.54402367348051,13.85,-99.0
29,FANG,short to hedge,COG,-9301.901285979498,-360.8185138083591,25.78,-99.0
29,FANG,short to hedge,COP,-488.66019524961587,-7.46273969532095,65.48,-99.0
29,FANG,short to hedge,CVX,-611.9779821030626,-5.205222268461875,117.57,-99.0
29,FANG,short to hedge,CXO,-459.5432406890012,-3.3912127569109383,135.51,-99.0
29,FANG,short to hedge,DVN,-311.7298280317645,-10.926387242613547,28.53,-99.0
29,FANG,short to hedge,EGN,-498.4011320035459,-7.085600398116945,70.34,-99.0
29,FANG,short to hedge,EOG,-447.41862459649485,-4.22093042072165,106.0,-99.0
29,FANG,short to hedge,EQT,-770.8760242378412,-43.331985623262575,17.79,-99.0
29,FANG,short to hedge,FANG,-484.89253314117883,-4.439188255435126,109.23,-99.0
29,FANG,short to hedge,HES,-505.5058668870818,-8.996367091779353,56.19,-99.0
29,FANG,short to hedge,HFC,-1639.6849940916084,-27.391997896618918,59.86,-99.0
29,FANG,short to hedge,KOS,-170.4208623880413,-29.18165451850022,5.84,-99.0
29,FANG,short to hedge,MPC,-1996.4620618369834,-31.326879991165598,63.73,-99.0
29,FANG,short to hedge,MRO,-445.1635807887778,-27.12757957274697,16.41,-99.0
29,FANG,short to hedge,MUR,-527.0789768826247,-16.690277925352273,31.58,-99.0
